factory_name,address,source,extraction_date,page_number,worker_count,latitude,longitude,geocoding_method,geocoding_confidence,identified_brands,brand_confidence,num_brands,primary_brand,max_confidence,brand_tier
"Processing ZoneCHITTAGONG Chittagong 88 740238 21211 No No 1050 Yes No 2 Mohammadi Apparels Ltd 50, Lalbagh Road Dhaka Dhaka 2 9292940 21621 No No 680 Yes No 1 MOHAMMADI FASHION SWEATERS LTD Ka, 52A Khilkhet DHAKA Dhaka 1229 2 8952710 21511 No No 1350 Yes No 5 Mohammadi Group Ltd. 52A, Khil Khat Dhaka Dhaka 2 8952704 21521 No No 900 Yes No 5 Mohammadi Knit star Monna Vobanipur, Mizapur, Gazipur,Dhaka Gazipur Dhaka 1713014147 414233141 No No 1216 No Yes 3 MOHARA ASIAN APPARELS 472, Kalurghat Industrial Area Chittagong Chittagong 88 670207 3142131 No No 1500 No Yes 1 MOMEN APPARELS220A- 111, Begum Rokeya Sharoni,","Kafrul,Mirpur, DhakaDhaka Dhaka 1216 2 9020835 110 Yes Yes 15,6,7 1200 No Yes 1",Accord 2014,2025-09-22T21:15:12.459001,18,,23.8223,90.3654,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"GAZIPUR,Gazipur Dhaka 1346 2 9298557 219 No No 3200 Yes No 5 Moni fashion ltd Sardagonj, kashimpur, Gazipur Gazipur Dhaka 2 7790594 21020 No No 1400 Yes No 5 Monira Knit Apparels Ltd. 191, West Masdair, Fatullah, Narayangonj Narayanganj Dhaka 1400 2 7645111 21125 No No 100 No Yes 1 Moon Readywears Ltd. Beron, Diakhali, Ashulia, Savar Dhaka Dhaka 2 7788367 51622314151 No No 2350 Yes No 1 Moonlight Garments Ltd K.B. Bazar, Targach, Gazipur, Bangladesh Gazipur Dhaka 1704 1713038976 3162331 No Yes10,1,2,3,5 20-",,Accord 2014,2025-09-22T21:15:12.544855,19,,23.8103,90.4125,default,very_low,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"Rasulbagh, MohakhaliDHAKA Dhaka 2 8855659 No No Yes No 2 MZM CEPZ LTD Plot No. 8-9, Road No. 1, Sector No. 2A Chittagong Chittagong 4223 171 3030273 113 No No 1477 No Yes 1 N. T. Apparels Ltd.Dhaka Munshiganj Road, Kashipur, Fatullah,","NarayanganjNarayanganj Dhaka 1400 2 27640539 21425 No No 700 No No 1 N.A GarmentsPlot  36, Road  46, Gulshan North CA,",Accord 2014,2025-09-22T21:15:12.545474,19,,23.7925,90.4078,exact_location,high,"['Uniqlo', 'C&A']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
"Chandgaon, Chittagong.Kalurghat Chittagong 3343 1818517490 No No 889 No Yes 2 Nafisa Intl Trading Ltd. Plot34,Rd.122 Gulshan-011212 DHAKA Dhaka Dhaka 1212 88 29886536 No No No No 1 NAKS DESIGN LTDROAD  02, LANE  03 PLOT  500505,",,Accord 2014,2025-09-22T21:15:12.545942,19,,22.3712,91.8934,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
" 20700 No No 4 New Dacca Industries Ltd Sarabo, Kashimpur, Gazipur Gazipur Dhaka 1346 2 8618220 111 No No 4911 Yes No 3 New Era Fashions MFRS.BD LtdPlot  10,11 12 Part ,Sector  8 ,Road 3",,Accord 2014,2025-09-22T21:15:12.641225,20,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"University, JoydebpurGazipur Dhaka 29291592 No No 375 No Yes 1 New Town Knitwear Co.LTD Plot 345-350, Nilnagar Konabri Gazipur Dhaka 2 929714 2 No No No Yes 3 Newage Apparels Ltd. Purbo Narshinghapur, Zirabo, Ashulia, Dhaka Dhaka 1341 88 1710912376 114 No No 4000 No No 5 NEWAGE GARMENTS LIMITED 42-I, Indira Road, Farmgate DHAKA Dhaka 2 9126535 119 No No 1000 No Yes 2 Newtex knit fashion Ltd Gorai, Industrial Area, Mirzapur Tangail Dhaka 1717057826 11011121314 No No 600 Yes No 1 Next Collection Ltd. 323-25 Beron, Ashulia, Savar Dhaka Dhaka 1711 88 1711938480 No No 3000 No Yes 3 NEXTGEN STYLE LTD.161 NEW ZURIAN, BURIGANGA SHETU",,Accord 2014,2025-09-22T21:15:12.641516,20,,23.8103,90.4125,default,very_low,['Next'],[1.0],1,Next,1.0,premium_fast_fashion
"road, Kashimpur, Gazipur,DhakaGazipur Dhaka 1819813951 3172434 No No 1970 No Yes 6 Novel Hurricane Knit Garments Ltd. Bokran, Monipur, Mirzapur, Gazipur Gazipur Dhaka 1703 88 1713093770 115 No No 519 Yes No 2 NR Knit Composite Enayetnagar, Volail, Fatullah Narayanganj Dhaka 88 7670177 61112836465764 No No 111 1060 Yes No 4 NR Knitting Mills own production Enayetnagar, Bholail, Fatullah Narayanganj Dhaka 2 7670042 116 No No 817 Yes No 2 NRG CompositeRahima Aziz Knit ltdBholall,Enayetnagar,Fatullah,Narayangonj-",,Accord 2014,2025-09-22T21:15:12.642403,20,,23.6167,90.5333,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"Motijjheel, , Dhaka  1217 ,1 1 No No No Yes 1 Olira Fashions Ltd Plot35C, Sec-7 Mirpur CA 1216 88 1817549581 114 Yes Yes 12,3 400 Yes No 1 One Composite MillsBishuya Kuribari, Mirzapur Thana, Gazipur",,Accord 2014,2025-09-22T21:15:12.835842,21,,23.8223,90.3654,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"KUNIA, K B BAZARBARA BARI, GAZIPURGazipur Dhaka 1703 2 9291713 117 No No 2250 Yes No 3 Onus Garments Ltd Outside Industrial Park Gazipur Dhaka 88 3099753 No No No No 2 Opex Fashions Ltd. I1, I2 Block-C,Section-13, Mirpur, Dhaka Dhaka Dhaka 1216 2 9013766 119 No No 1400 Yes No 1 Opex Stylewear Ltd 561, Block-C,Section-13, Mirpur, Dhaka Dhaka Dhaka 2 8828860 311221039 No No All 4500 No No 1 Optimum LimitedAmir Complex 9th Floor, Plot  43, Sector",,Accord 2014,2025-09-22T21:15:12.836001,21,,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Ashulia Road, Saver, Dhaka1 111 No Yes 11 300 No Yes 1 Organic Jeans Ltd.Plot No. A1  2, Block-B, BSCIC Industrial",,Accord 2014,2025-09-22T21:15:12.836238,21,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"SHED51958 No No 1P. A Knit Composite Limited Hobirbari, Jamirdia,Valuka,Mymensingh Mymensingh Dhaka 2240 1 714029 115 No No 1250 Yes No 1 P.M. Knittex  Pvt. Ltd. Chowdhuri bari, Godhnail, Narayangonj Narayanganj Dhaka 1400 88 1711524689 21424 No No 1500 No No 5 P.N. Composite Limited Ambagh, Konabari Gazipur Dhaka 2 9298165 118 No No All 2643 Yes No 4 Pabna knit Design ltd. Plot2, Road4, BlockB, Section02 Dhaka Dhaka 1216 2 9001514 16 Yes Yes 1G,2,3,6 260 No No 1 PACIFIC BLUE JEANS WEAR LTD 14, Gedda, Karnapara, Ulail, Savar, Dhaka Savar Dhaka 88 27743598 18, Yes Yes 13,4,5,6 1070 No Yes 1 Pacific Jeans Ltd Plot14-19, Sector-05, CEPZ, Chittagong Chittagong Chittagong 4223 31 740006 3162636 No No 16,26,36 9500 Yes No 5 Pacific Sweaters Ltd. 2316, BB Road. Chashara CA, Narayanganj Narayanganj Dhaka 2 7630906 No No No No 1 Paddocks Jeans Ltd.Plot  59-60, Dhaka Export Processing Zone","DEPZ, Ganakbari, SavarDhaka Dhaka 1349 2 7742849 113 No No 2350 No Yes 3 Padma Satel Arab Fashions LtdLuna complex 6 and 7th floorJoybangla",Accord 2014,2025-09-22T21:15:12.836817,21,,24.0167,90.3833,exact_location,high,"['C&A', 'PVH']","[1.0, 1.0]",2,C&A,1.0,value_fast_fashion
"1432, BangladeshNarayanganj Dhaka 1432 2 1712304679 No No Yes No 1 Parkscene  Parkzone Kunia K.B Bazar, Gazipur 1704 88 1731217888 No No Yes No 1 Parkscene Bangladesh Ltd. Kunia KB Bazar, Gazipur Sadar Gazipur Dhaka 1704 2 9291361 21624 No No 1400 No Yes 4 Parkstar  Parkzone Kunia, Gazipur 88 9291361 No No Yes No 2 PARKVIEW DRESSES LTD 111, Derail, Satais, Tongi Gazipur Dhaka 2 9816545 21210 No No 850 Yes No 4 Pawla Knitwear","PTV., Ltd.Isdair, Fatullah, Narayangong, Fatullah Narayangong, DhakaNarayanganj Dhaka 1400 2 7630641 118 No No 753 Yes No 4 Peak Apparels One Way Vogra, National University, Joydevpur Gazipur Dhaka 1704 2 1819251577 No No No Yes 1 Pearl Prince Apparels LtdPlot No.14, Block-A, Squed Road, Cherag Ali",Accord 2014,2025-09-22T21:15:12.918916,22,,23.8979,90.4026,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Export Processing ZoneChittagong Chittagong 4223 88 741554 115 No No 3974 No Yes 1 PENTAGON KNIT COM LTDCAPITAL CO-OPERATIVE HOUSING SOCIETY,","HOUSE1, ROAD9, PAGAR, TONGI, GAZIPUR, BANGLADESHGAZIPUR 88 9814646 113 No No 900 No Yes 1PERFECT SWEATERS LTD923 4TH FLOOR BEGUM ROKEYA SARANI ROAD, SHEWRAPARA, MIRPUR, DHAKA-",Accord 2014,2025-09-22T21:15:12.919196,22,,23.8223,90.3654,exact_location,high,"['Uniqlo', 'C&A']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
"1216, BANGLADESHDHAKA 1216 88 8056574 18 Yes Yes 16,8 750 No Yes 1PIMKIE APPARELS LTD. Plot  328, Block  F, Tongi, Industral Area Gazipur Dhaka 2 9815953 3132131 No No 1350 Yes No 5 PINAKI GARMENTS LTD.A.G. TOWER, PLOT NO. - 9, BLOCK - C,","TONGI INDUCTRIAL AREA HIMARDIGHI,",Accord 2014,2025-09-22T21:15:12.919345,22,,23.8979488450899,90.40342038256551,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"GAZIPUR 1710, BANGLADESH88 8924030 No No No No 6Pinaki Seha Industries Ltd.Plot 09, Block-C, Tongi, IA, Himardighi,","Tongi, Gazipur.Dhaka 1710 2 9812889 18 No No 18 2800 No Yes 1 Pioneer Apparels LimitedRamjan Nesa Super Market,142 Senanibash",Accord 2014,2025-09-22T21:15:12.919406,22,,24.02096343004105,90.3792634727861,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"Road,Mirpur-12,DhakaDhaka 1216 2 17300212223 116 Yes No 11,2,3,4,5 2500 Yes No 5 Pioneer Casual Wear Ltd. Zamgora, Earpur Union, Savar Dhaka Dhaka 2 1818262609 1 No No No Yes 2 Pioneer Dresses Ltd.7A, Sholashahar Light Industrial Area,,",,Accord 2014,2025-09-22T21:15:12.919517,22,,23.8223,90.3654,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"Processing ZoneChittagong Chittagong 31741087 No No 490 No Yes 1 Posh Garments Ltd 348A, Tejgaon Industrial Area Dhaka Dhaka 1208 2 8891948 16 No No 13,4,5,6 930 No Yes 1 POSMI SWEATERS LTD.Dhaka Road, Chandona Chowrasta, Gazipur","Sadar, GazipurGazipur Dhaka 1702 2 9262648 3112131 No No t Shared 1600 No No 1 POWER VANTAGE WEAR  SHIRTMINE CANTONMENTDHAKA Dhaka 2 87113210 116 No No 1000 No Yes 2 POWERTEX FASHIONS LTDMANSUR PLAZA, BOARD BAZAR, P.O.",Accord 2014,2025-09-22T21:15:12.919936,22,234.0,23.7639,90.3889,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"University,Gazipur,Bangladesh.Gazipur Dhaka 1717 88 1716080402 116 No Yes 10,2,3,4 650 No Yes 2 Probashi Knitwear LTD 2 No, Harunabad, Pallabi, Mirpur - 12 Dhaka Dhaka 2 8032523 No No No Yes 1 PROGRESSIVE APPARELS INDUSTRIES","DHAKA TRUNK ROADChittagong Chittagong 4100 31 718476 106 14 Yes No 12,3,4 650 No Yes 2 Prominence Knit WearPLOT A-60, BSCIC 1E, NARAYANGONJ- 1420, BANGLADESH1 114 No Yes 12 250 No Yes 1 Prominent Apparels House Sha 74, North Bada, Bazar, Gulshan Dhaka Dhaka 2 9862440 No No No Yes 1",Accord 2014,2025-09-22T21:15:12.920324,22,838.0,23.8223,90.3654,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"National University, P.s. Gazipur SadarGazipur Dhaka 2 25715 116 No Yes 10,1 290 Yes No 2 Pushpa Knitwear Ltd.572, South Harinal, School Road,","Joydebpur, GazipurGazipur Dhaka 1700 2 9262320 115 No No 600 No Yes 3 Q-POINT FASHIONS LTDPlot-12,Block-Kha,Road-1,Section-6,Mirpur-Dhaka Dhaka 1216 2 9024242 17 Yes No 14,5,6,7 950 No Yes 2 Quality Apparels 63C-2, Katasur Mohammadpur Dhaka Dhaka 2 1912058258 6488 No No Yes No 3 R. R. Sweaters Ltd205,Porbota,Begum Rokeya",Accord 2014,2025-09-22T21:15:13.008835,23,,23.8223,90.3654,exact_location,high,"['Uniqlo', 'PVH']","[1.0, 1.0]",2,Uniqlo,1.0,premium_fast_fashion
"DhakaGazipur Dhaka 2 1711696289 Yes No 3300 No Yes 3 RADICAL DESIGN LTD.KUTUBAIL, CHASTAPUR, FATULLA,",,Accord 2014,2025-09-22T21:15:13.009375,23,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"GAZIPURGazipur Dhaka 88 1 115 No No 1050 Yes No 3 Rahimaaziz Knitspin Ltd Enayetnagar, Bholail, Futullah Narayanganj Dhaka 2 8981895 314 No No 2510 Yes No 6 Rahmat Sweater BD LTD. Telirchala, Mouchak, Kaliakoir, Gazipur Gazipur Dhaka 1751 1711547927 152331 No No 1400 No Yes 1 Raidha Collection Ltd Habirbari, Zamirdia, Valuka, Mymensingh Valuka 2741 88 1713279848 316 No No 3000 No Yes 2 Raisa Fashions LtdPlot B63, BSCIC Industrial Estate,","Kanchpur, Sonargaon, Narayanganj2 9571952 1182131 No No 600 Yes No 1 RAIYAN KNIT COMPOSITE LTDHortokitola, Attabah, Chandra, Kaliakoir,",Accord 2014,2025-09-22T21:15:13.009550,23,,24.0167,90.4167,exact_location,high,['H&M'],[1.0],1,H&M,1.0,premium_fast_fashion
"Gazipur, DhakaGazipur Dhaka 1750 1 51830 21722 No No 1350 Yes No 7 Ralex Industries Ltd.49A, CDAs Fauzdarhat Heavy Ind. Area,","Sagarika Road, PhartalliChittagong Chittagong 31 752277 No No No Yes 1 Raozan Sweater Limited1236E, Baker Ali Fakir Tack, 38, South Middle Halishahar.Chittagong 4216 88 800331 3172737 No No 1200 Yes No 1 Ratool Apparels Choyadana Joydebpur, Gazipur Gazipur Dhaka 2 9293087 117 No No 510 No Yes 1 Ratul Fabrics LtdNeyath Solim plaza, Bolovadhra Bazar, AshuliaDhaka Dhaka 2 8840351 3142131 Yes Yes142,32103",Accord 2014,2025-09-22T21:15:13.009646,23,,23.881819689234568,90.19927875554438,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"GazipurGazipur Dhaka 88 1713729746 21511 No No 977 Yes No 2 Redpoint Jackets Ltd. 106-108, DEPZ, Ganakbari, Savar Dhaka Dhaka 1349 2 7789877 114 No No 2420 No No 4 REEDISHA Knitex bd Ltd.36, Shahid Tajuddin Ahmed Sarani",,Accord 2014,2025-09-22T21:15:13.009913,23,,23.8103,90.4125,default,very_low,"['H&M', 'PVH']","[1.0, 1.0]",2,H&M,1.0,premium_fast_fashion
"RENAISSANCE SOURCING LTD. HOUSE - 43, ROAD 35A, GULSHAN 2, DHAKA 7671459 114,22,31,41,51 No Yes15,22,31,41,",,Accord 2014,2025-09-22T21:15:13.101418,24,,23.7925,90.4078,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
",121200 Yes No 1 Ripon Knitwear Ltd Jarun, Konabari, Gazipur Gazipur Dhaka 2 7671459 51522314151 No No 780 Yes No 6 RISING APPARELS LTD.PLOT 110, BLOCK-K, RUPNAGAR, MIRPUR-",,Accord 2014,2025-09-22T21:15:13.101816,24,,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"2, DHAKA-121688 9016738 No No No No 1 Rising Fashions Ltd. Plot I16, Block K, Rupnagar IA Dhaka Dhaka 1216 2 9016738 119 No No 493 Yes No 1 RITZY APPARELS, LTD. Sheikh Mujib Road CA, Double Mooring. Chittagong Chittagong 4100 2 312510161 No No No Yes 1 River Side Sweater Ltd Hasnabad Super Market Keranigonj Dhaka Dhaka Dhaka 1311 2 7450321 114 Yes No 12 1000 Yes No 4 RMM SWEATER DIVISIONCORPORATE OFFCE LEVEL 6,SUITE 601",,Accord 2014,2025-09-22T21:15:13.101945,24,,23.8103,90.4125,default,very_low,"['C&A', 'PVH']","[1.0, 1.0]",2,C&A,1.0,value_fast_fashion
"BANGLADESH.88 8959179 No No No No 1Romo Fashion Today Ltd.Vannera Road , Mouchack, Kaliakoir, Gazipur Dhaka 1751 1 1845971199 211  21 No No 1020 480 No No 9 Rose Garden Apparels Ltd.Nayamati Road, Kutubpur, Fatullah,",,Accord 2014,2025-09-22T21:15:13.102156,24,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Sabah Designers Ltd.South Panishail, Union Kashimpur, Gazipur,","Bangladesh.1 112 No No 13 520 Yes No 1 SABARANG FASHIONS LTDPLOT  85-88, BLOCK-K, RUPNAGAR, Dhaka Dhaka 1216 2 9016738 117 No Yes 173,4,5,6 920 No Yes 1 Sadaf Fashions Limited768, Askarabad, D.T. Road, North Agrabad,",Accord 2014,2025-09-22T21:15:13.216486,25,,23.8103,90.4125,district,low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Ltd.Delpara,Fatullah,Narayanganj Narayanganj Dhaka 1400 2 7681230 118 No No 490 Yes No 4 Scandex Knitwear Limited Unit 1 87, Beron, Jamgora, Ashulia, Savar Dhaka Dhaka 1349 2 7790439 3 No Yes 856 No Yes 1 Scandex Knitwear Limited Unit 2Plot No. 42-51, Adamjee EPZ, Siddirgonj,",,Accord 2014,2025-09-22T21:15:13.217421,25,,23.6234,90.5456,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"NarayangonjNarayanganj Dhaka 1431 2 7692194 11 No No 706 No Yes 5 scarlet knit world ltd Plot A 169-170 Narayanganj 1713245776 No No No Yes 1 Scarlet Knitwears Ltd. Plot  B 160-163,BSCIC IE, Fatullah Narayanganj Dhaka 1420 2 7670172 1110 No No 800 No Yes 2 Sea Tex Ltd. Sector 6, Plot 8  9, CEPZ Chittagong Chittagong 4223 88 740116 6142434465161 No No 3000 No Yes 2 Seacotex Fabrics Ltd Sanarpar, Siddirganj, Narayangong,1430 Narayangong Dhaka 1430 88 1819296843 51111111512 No No 950 No Yes 7 Seasons Dresses Ltd. IB Sataish Khapara Road, Tongi Gazipur Dhaka 1711 2 9897807 No No Yes No 4 SECTION SEVEN APPARELS LIMITEDPLOT 1-2, SECTOR 61, ROAD 01, SOUTH","HSLISHAR, CEPZ.Chittagong Chittagong 4223 31 740275 21625 No No 5615 Yes No 4 Section Seven LimitedPlot  21-24 part, Sector-3, Road - 4, South",Accord 2014,2025-09-22T21:15:13.217569,25,,23.8979,90.4026,exact_location,high,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"401125 Yes No 5 Sensible Fashion Pvt. Ltd.North Masdair Malanchanagar Fatullah,",,Accord 2014,2025-09-22T21:15:13.217846,25,,23.8103,90.4125,default,very_low,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"Narayanganj-1400, Bangladesh.Narayangonj 1400 88 1 21412 No No 675 Yes No 2 Seo Wan Bangladesh Ltd.Plot No. 12, Street 2, Section 1, Block-E,",,Accord 2014,2025-09-22T21:15:13.217886,25,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Vhatara, Gulshan, Dhaka 1212 BangladeshDhaka 88 1 No No No Yes 2 Shanta Denims Limited Plot156 And 177 Plot156 And 177, Depz, Ganakbari, Savar Dhaka Dhaka 1349 2 7790416 116 No No 3173 No Yes 2 Shanta Denims Limited.Plot198-201220-223, DEPZ, Ganakbari,",,Accord 2014,2025-09-22T21:15:13.402798,26,,23.7925,90.4078,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"Savar, Dhaka, Bangladesh.Dhaka Dhaka 1349 7789575 102 212 11 No No 3500 Yes No 2 Shanta Expression LimitedKakil, Shataish, Mudafa, Vhadam Road, Gazipur Dhaka 1712 88 1710564371 117 No No 975 No Yes 6 Shanta Garments Ltd.Shanta Garments Ltd. 31, Gulshan Avenue,",,Accord 2014,2025-09-22T21:15:13.402865,26,,23.7925,90.4078,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"Circle-01, DhakaDhaka Dhaka 1212 2 9894828 119 No No 1222 No Yes 2 Sharmin Apparels Ltd East Narashinghapur, Zirabo, Ashulia, Savar Dhaka Dhaka 2 7788467 71522314151 No No 3000 Yes No 2 Sharmin Fashions Limited. Narashinghapur,Po- Zirabo, Ashulia Dhaka Dhaka 1341 2 7788467 115 No No 2523 No No 2 Sharrat Fashion Wear LtdPlot  I2, Block  I, Road  6,Section  7,",,Accord 2014,2025-09-22T21:15:13.402954,26,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"TONGI NEAR JHINUK MARKET, GAZIPURGazipur Dhaka 1710 2 9632323 3162431 No No 560 No Yes 2 Shomahar Sweaters Ltd A-991 Bokterpur Kaliakoir Gazipur Gazipur Dhaka 1750 2 682251265 413 11 11 11 No No 950 Yes No 3 Shore to Shore Textiles Plot No. 4-233, Adamjee EPZ, Shiddirgonj Narayanganj Dhaka 88 1755558400 21223 No No 1223 955 Yes No 6 SHOVON KNITWEAR LTDWEST MASDAIR, FATULLAH,, Narayanganj Dhaka 1400 2 9355643 115 No No 350 Yes No 8 Shristy FashionHariharpara Gafur SuperComplex, Enayat",,Accord 2014,2025-09-22T21:15:13.403367,26,,23.6234,90.5456,exact_location,high,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"ZONECHITTAGONG Chittagong 2 5722514 3141111 No No 2700 Yes No 1 Siams Superior Ltd. 1182 Nur Ahmed Road, Love Lane, Chittagong Chittagong 1977701191 114 No No 2700 No Yes 1 Sidko LimitedPlot  36, Road  46, Gulshan North CA,",,Accord 2014,2025-09-22T21:15:13.403519,26,,23.7925,90.4078,exact_location,high,"['H&M', 'Uniqlo', 'C&A']","[1.0, 1.0, 1.0]",3,H&M,1.0,premium_fast_fashion
"GAZIPUR, BANGLADESH.88 9292278 No No No No 2SKYLINE APPARELS LTD. Palashbari, Ashulia, Savar, Dhaka Dhaka Dhaka 1349 2 7791659 21723 No No 2500 No Yes 1 SM Knit Wear A107,BSCIC IE NARAYANGANJ Dhaka 1400 88 1916454047 1 No No 250 No Yes 2 SM Knitwear Pvt Ltd 16803 Shirirchala Gazipur Dhaka 88 9289439 3172736 No No Yes No 11 Smart Jackets BD LtdPlot  13 Sector  1A Road  5 CEPZ",ChittagongChittagong Chittagong 4233 31 800101 116 No Yes 14 1608 Yes No 10 Smart Jeans910 FIDC Road kalurghat heavy industrial,Accord 2014,2025-09-22T21:15:13.495279,27,,22.247765387920587,91.80146257055733,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"eastate Kalurghat ChittagongChittagong Chittagong 31 2570701 2 115 No No 2100 Yes No 5 Smart Knitwear Ltd.House  105, Road  5, Block  A, Section ",,Accord 2014,2025-09-22T21:15:13.495376,27,,22.3712,91.8934,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"GazipurGazipur Dhaka 1702 2 9264079 117 No No 1536 No No 5 SNV Stitches Ltd. Plot No. 558 SatarKul, Uttor Badda Dahka 1212 2 1711592063 11 No No 11 85No Yes 1 So Nice Garments Pvt Limited G.P.GA 185A Mohakhali Gulshan Dhaka Dhaka 1212 88 1973036930 No No No No 1 SOFTEX COTTON UNIT 1Hazi Kuzrat Ali Mollah Super Market, 1N,","Harunabad Pallabi, Mirpur12, DhakaDhaka Dhaka 1216 2 909802 118 Yes Yes 11, 3, 4, 7 1700 No Yes 2 SOFTEX COTTON UNIT 2Hazi Kuzrat Ali Mollah Super Market, 1N, Harunabad Pallabi, Mirpur12, DhakaDhaka Dhaka 1216 2 909802 1 Yes Yes 15, 6, 7 1700 No Yes 1 Softex Sweaters Dhaka EPZ Extension Area, Ganakbari, Dhaka Dhaka 1349 2 8814816 113 No No All 1491 No No 2 SONIA FINE KNIT LTDKONDOLBAGH, TAIBPUR, ASHULIA ROAD,",Accord 2014,2025-09-22T21:15:13.495518,27,,23.8463,90.2673,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"Rupganj DhakaRupganj Dhaka 0 7173083526 111 No No 11 1200 Yes No 1 Tafop Apparels Ltd.Block-A, Plot 1, 2, 3 part, BSCIC IA,","Sagorika RoadChittagong Chittagong 31 750325 No No No Yes 2 Tahersons Fashions Limited4700H, Haji Safi Complex, Terminal",Accord 2014,2025-09-22T21:15:13.584724,28,,22.2523200115258,91.79702423359211,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"DhakaDhaka Dhaka 1230 2 8919031 116 No No 1100 No No 2 Tangon Knitwear Ltd. 2421 Deobhog Pucca Road,",,Accord 2014,2025-09-22T21:15:13.585167,28,,23.8103,90.4125,default,very_low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"Tarasima Apparels Limited Vill Golora, POKaitta, Saturia Manikgonj Dhaka 88 1619003767 51522314252 No No 5100 Yes No 8 Taratex Fashion Limited61, Naimuddin Mollah Road, North Augh","Para, Tongi GazipurGazipur Dhaka 1700 2 9815825 11126 No No11 20,1,2,3,4,5,61000 No No 8 Target Fine Wear IndustriesAlludin Chowdhury Tower, Outpara,",Accord 2014,2025-09-22T21:15:13.679898,29,,23.8979,90.4026,exact_location,high,['Target'],[1.0],1,Target,1.0,mass_market
"Chandona Chowrasta, Joydevpu, GazipurGazipur Dhaka 88 1819234719 21824 No No 1815 Yes No 5 Tasniah Fabrics Ltd. Mayapara, Kashimpur 2 1713521593 No No No Yes 3 Taufiq Sweater Ltd. West Masdair, Fatullah, Narayangonj Narayanganj Dhaka 2 7631496 1110 No No10,1,2,3,4,5,6,7,",,Accord 2014,2025-09-22T21:15:13.680099,29,,23.8103,90.4125,default,very_low,['Walmart'],[1.0],1,Walmart,1.0,mass_market
"Tower, Purbahati, Hemayetpur, Savar1 113 No Yes 1,1,2,3,4 600 Yes No 1 TEJGAON TEXTILES MILLS LTD.402, TEJGAON INDUSTRIAL AREA , DHAKA-","1208, BANGLADESHDHAKA 1208 88 9132536 41222 No No 12,22 750 Yes No 1 TEMAKAW FASHION LTD8081-2,Begum Rokeya Sharoni,Shewrapara,MirpurDhaka Dhaka 1216 2 8055422 17 Yes No 10,1,2,3,4,5,6 1007 No Yes 1 TEX SOLUTION CONSULTING BANGL ADESH LTDHOUSE 08 3RD FLOOR ISHA KHAN AVENUE",Accord 2014,2025-09-22T21:15:13.680278,29,,23.8223,90.3654,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
