source,page,factory_name,file,organization,year,matched_brands,address,latitude,longitude,geocoded,brand,num_workers,district
Accord 2014,26.0,"SIGMA FASHIONS LTD HOUSE 24, ROAD 18, SECTOR 3, UTTARA, 8 1711527441 No No No Yes 1",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"DHAKAI, 1230, BANGLADESH",,,No,,,
Accord 2014,26.0,"SIGMA FASHIONS LTD. RS-61, Thonaid, Tajpur road, Yearpur union, Dhaka Dhaka 1230 88 28953831 11/4; No No 900No Yes 4",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"Zirabo, Ashulia 17.May.2014",,,No,,,
Accord 2014,26.0,"SIKDER APPAREL HOSIERY Ltd Khadun (dug n°342/343) tarabo, rupgonj, NARAYANGONJ Dhaka 1446 88 895788514 31/4; No No 545No Yes 1",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,C&A,"narayangonj, - BANGLADESH",,,No,,,
Accord 2014,26.0,"Silken Sewing Ltd Baniarchala (Member Bari), Vobanipur Gazipur Dhaka 88 1755542868 61/2;2/3;3/4;4/1;5/1;6/1; No No 683Yes No 8",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,"Primark, Walmart","Joydebpur, Gazipur",23.9980388,90.420312,Yes,,,
Accord 2014,26.0,"SIMCO GROUP ( NIMMI APPAREL) Simco Complex, 43, Mashair,Chalabon,Shah DHAKA Dhaka 88 28921604 1/9, No No 620No Yes 1",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"Kabir Mazar Road,Uttara,Dhaka",,,No,,,
Accord 2014,27.0,"Sisal Composite Ltd. Hemayetpur Natunpara, Hemayepur, Savar, Dhaka 1713061163 No No No Yes 1",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,"Primark, Walmart","Dhaka, Bangladesh",23.6964629,90.4262891,Yes,,,
Accord 2014,27.0,"SKAMP GARMENTS INDUSTRIES LTD. PLOT NO.: 974, 975, 976, 980, ZHAJAR 88 9292278 No No No No 2",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,C&A,"GAZIPUR, BANGLADESH.",,,No,,,
Accord 2014,27.0,Smart Jackets (BD) Ltd Plot # 13; Sector # 1/A; Road # 5; CEPZ; Chittagong Chittagong 4233 31 800101 11/6; No Yes 1/4; 1608Yes No 10,accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,Chittagong,22.333778,91.8344348,Yes,,,
Accord 2014,27.0,"Smart Knitwear Ltd. House # 105, Road # 5, Block # A, Section # Dhaka Dhaka 1216 No No No No 1",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"12, Pallabi, Mirpur, Dhaka",23.8243032,90.3635259,Yes,,,
Accord 2014,27.0,"Smug Sweater Ltd Talepara, Chandona, Chowrasta, Joydevpur. Gazipur Dhaka 1702 2 9264079 11/7; No No 1536No No 5",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
Accord 2014,27.0,So Nice Garments Pvt Limited G.P.GA 185/A Mohakhali Gulshan Dhaka Dhaka 1212 88 1973036930 No No No No 1,accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"SOFTEX COTTON UNIT 1 Hazi Kuzrat Ali Mollah Super Market, 1N, Dhaka Dhaka 1216 2 909802 11/8; Yes Yes 1/1, 3, 4, 7; 1700No Yes 2",,,No,,,
Accord 2014,27.0,"SONIA FINE KNIT LTD KONDOLBAGH, TAIBPUR, ASHULIA ROAD, SAVAR Dhaka 88 1714114034 1/3; No Yes 1/1,2; 1200No Yes 1",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"SAVAR, DHAKA",23.8477,90.2587,Yes,,,
Accord 2014,27.0,Soorty Textiles (BD) Ltd. 1Comilla 3500 1 713109028 No No Yes No 1,accord_2014.pdf,Accord on Fire and Building Safety,2014.0,,"Sourov Hosiery West Isdair, Police Line, Fatullah Narayanganj Dhaka 1400 88 1819187774 No No 200Yes No 2",,,No,,,
Accord 2014,27.0,"Southern Knitwear Ltd. HIZOLHATI, BAROIPARA KALIAKOIR, Gazipur Dhaka 1750 2 8413930 11/5; No No 1280No No 3",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,"Primark, Walmart",GAZIPUR-1700,23.9997558,90.4173629,Yes,,,
Accord 2014,27.0,"Spectra Sweater Ltd 31/2 Himardighi, Monnu Nagar, Tongi, Gazipur Dhaka 1712 2 816296 11/7; Yes Yes 1/6, 950Yes No 5",accord_2014.pdf,Accord on Fire and Building Safety,2014.0,"Primark, Walmart",Gazipur,23.9997558,90.4173629,Yes,,,
